Sols,elysium,oxia,mawrth_vallis,vernal,valles,aram,meridiani,eberswalde
158,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
159,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
160,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
161,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
162,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
163,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
164,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
165,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
166,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
167,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
168,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
169,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
170,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
171,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
172,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
173,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
174,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
175,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
176,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
177,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
178,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
179,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
